东城世纪广场（茗源水阁）-娄葑南区杨枝东路北拍卖地块（裙房2号）（东城世纪广场）（茗源水阁）内装修工程（一层门厅及三层局部）,苏州工业园区茗源水阁足浴店,苏州工业园区娄葑街道葑谊街266号5号商幢,	320594201808160301,工业项目,100.00,825.00,2018-8-16,2018-7-1,2018-8-31,,苏州新时代建筑设计有限责任公司,,江苏永开园林建设工程有限公司,{'lng': 120.662472, 'lat': 31.295351}
二区翠园路南、南施街东出让地块（办公）（苏州大道东265号现代传媒广场25楼局部创元期货ABCGH室内装修工程）,创元期货股份有限公司,苏州工业园区南施街258号传媒大厦25层,	320594201808160201,工业项目,254.16,1595.00,2018-8-16,2018-6-20,2018-8-18,,苏州金螳螂建筑装饰股份有限公司,苏州市正建工程建设监理有限公司,苏州美瑞德建筑装饰有限公司,{'lng': 120.830034, 'lat': 31.321659}
DK20100288地块(商业办公楼) （阳光城集团苏南区域办公室装修项目中新大厦30层）,苏州新万益投资有限公司,苏州工业园区月亮湾路15 号中新大厦30 楼,	320594201808160101,工业项目,230.49,2000.00,2018-8-16,2018-5-15,2018-7-30,,苏州市鼎城建筑工程有限公司,,名筑装饰工程有限公司,{'lng': 120.729188, 'lat': 31.266647}
苏州工业园区生物产业发展有限公司生物孵化楼、研发楼项目（DK20100161地块）（B-2）（苏州新旭医药有限公司抗体药物研发实验楼室装饰工程项目）5层局部办公室及实验室装修,苏州新旭医药有限公司,苏州生物医药产业园星湖街218号B2楼503室,	320594201808150401,工业项目,76.00,321.00,2018-8-15,2018-7-10,2018-9-20,,苏州第一建筑集团有限公司,,苏州金世晟建筑装饰工程有限公司,{'lng': 120.736293, 'lat': 31.262375}
现代传媒广场（国泰君安证券）-二区翠园路南、南施街东出让地块（办公）（国泰君安证券股份有限公司苏州苏雅路证券营业部现代传媒广场办公楼室内装修工程）40层D、C-2室,国泰君安证券股份有限公司苏州苏雅路证券营业部,苏州现代传媒广场,	320594201808150301,工业项目,98.05,791.00,2018-8-15,2018-8-1,2018-9-20,,苏州广林建设有限责任公司,,苏州亚冠装饰有限公司,{'lng': 120.741165, 'lat': 31.329932}
中检华通威国际检验（苏州）有限公司装修工程-DK20100261地块（G）中检华通威国际检验（苏州）有限公司装修改建一层及五层局部：G101、G502、G504、G506工程,中检华通威国际检验（苏州）有限公司,苏州工业园区若水路388号,	320594201808150201,工业项目,300.00,1933.30,2018-8-15,2018-8-16,2018-9-23,,广州博厦建筑设计研究院有限公司,,江苏盛世华为工程技术有限公司,{'lng': 120.743996, 'lat': 31.263201}
苏州中心E地块（DK20110107地块）（9#公寓智能化工程）,苏州工业园区金鸡湖城市发展有限公司,北临苏绣路、南到苏惠路、西起星阳街、东至星港街,	320594201808150101,工业项目,1907.33,108989.00,2018-8-15,2017-3-1,2018-8-30,,中衡设计集团股份有限公司,上海建科工程咨询有限公司,浙江中博信息工程有限公司,{'lng': 117.006827, 'lat': 30.03407}
DK20120132地块（13）（苏州学立方教育科技有限公司内装修工程）（1-3层局部）,苏州学立方教育科技有限公司,苏州工业园区唯华路5号君风生活广场16幢101室,	320594201808130301,工业项目,30.82,560.00,2018-8-13,2018-8-15,2018-9-14,,苏州江南意造建筑设计有限公司,,江苏云牛装饰工程有限公司,{'lng': 120.715351, 'lat': 31.367094}
星湖街西、横三路南挂牌出让地块（8-14#商业楼）（苏州工业园区祺中堂中医诊所有限公司祺中堂中医诊所改建工程）星湖街833号荣域花园门牌号865号商铺一层，二层局部,苏州工业园区祺中堂中医诊所有限公司,苏州工业园区星湖街833号荣域花园商业1幢865室,	320594201808130201,工业项目,29.14,275.00,2018-8-13,2018-4-30,2018-7-30,,广州博厦建筑设计研究院有限公司,,苏州钜匠装饰工程有限公司,{'lng': 120.730734, 'lat': 31.28965}
胜浦镇兴浦路东挂牌出让地块（8#商业）（苏州工业园区星龙培训中心有限公司室内装修工程二层局部）,王国平,苏州工业园区胜浦镇金邻苑10商幢102室,	320594201808130101,工业项目,32.00,530.00,2018-8-13,2018-7-10,2018-9-10,,杭州华茗设计集团有限公司,,苏州睿思达建筑装饰工程有限公司,{'lng': 120.835635, 'lat': 31.309907}
DK20120044地块13#楼、1#地下室桩基及基坑支护工程,苏州星轮旅游产业有限公司,二区钟园路南、思安街西,	320594201808100201,工业项目,9916.00,95354.40,2018-8-10,2018-8-1,2018-10-31,苏州市民用建筑设计院有限责任公司,中衡设计集团股份有限公司,中衡设计集团工程咨询有限公司,江苏建院营造股份有限公司,{'lng': 120.749326, 'lat': 31.326222}
苏园土挂（2004）白塘公园北地块四期二区配电房1、垃圾房土建、水电工程,星隆置业（苏州）有限公司,苏州工业园区南施街与沈浒路交接,	320594201808100101,工业项目,300.00,343.93,2018-8-10,2018-7-20,2019-3-31,,江苏省建筑设计研究院有限公司,上海天佑工程咨询有限公司,中建一局集团第一建筑有限公司,{'lng': 120.830034, 'lat': 31.321659}
苏绣路南、星桂街东出让地块（1）（浙江新通留学有限公司苏州分公司装饰工程）601-604室,浙江新通留学有限公司苏州分公司,苏州工业园区苏雅路318号6楼,	320594201808090101,工业项目,58.00,580.00,2018-8-9,2018-4-1,2018-6-15,,江苏恒龙装饰工程有限公司,,江苏恒龙装饰工程有限公司,{'lng': 120.675081, 'lat': 31.322062}
苏州工业园区第二高级中学建设园区二中改建工程(DK20110054地块)（1#教学楼，2#门卫）智能化工程,苏州工业园区教育局,苏州工业园区金埂路1号,	320594201808080301,工业项目,268.57,17975.05,2018-8-8,2017-8-30,2018-11-29,,尚高科技有限公司,苏州相城建设监理有限公司,江苏新亿迪智能科技有限公司,{'lng': 120.795971, 'lat': 31.362795}
胜浦镇宝利浦科技（1#生产厂房）（苏州乔宣咖啡食品厂装修项目）（1#厂房3层局部）,苏州乔宣食品有限公司,苏州工业园区胜浦镇界浦路61号1#厂房3层,	320594201808080201,工业项目,148.00,1900.00,2018-8-8,2018-7-20,2018-9-1,,深圳市中装建设集团股份有限公司,,深圳市中装建设集团股份有限公司,{'lng': 120.859357, 'lat': 31.326713}
黄山路道路工程(车郭路-普惠路）、黄河路（东港河-星宁路）道路工程,苏州工业园区诚唯元有限公司,苏州工业园区车坊老镇,	320594201808080102,工业项目,1322.36,0.00,2018-8-8,2018-5-20,2018-12-20,中国建筑西南勘察设计研究院有限公司,悉地（苏州）勘察设计顾问有限公司,江苏兆信工程项目管理有限公司,昆山市华泰市政工程有限公司,{'lng': 120.830034, 'lat': 31.321659}
娄葑东区生物纳米科技园（A-4，A-5）(苏州复贝沃医学净化装修改造项目)（A4栋111和A5栋502）,苏州复贝沃医学科技有限公司,苏州市工业园区生物纳米园A4栋111和A5栋502,	320594201808080101,工业项目,180.00,1002.00,2018-8-8,2017-11-30,2018-2-12,,苏州水木清华设计营造有限公司,,江苏嘉合建设有限公司,{'lng': 120.737654, 'lat': 31.261794}
市场大厦（公共资源）-市场大厦（苏州工业园区公共资源交易中心项目室内改造工程）二至三层局部,苏州工业园区城市重建有限公司,苏州工业园区旺墩路168号,	320594201808060101,工业项目,808.14,4758.80,2018-8-6,2018-3-27,2018-7-4,,苏州合展设计营造股份有限公司,苏州市天和工程管理咨询有限公司,江苏恒立装饰工程有限公司,{'lng': 120.830034, 'lat': 31.321659}
DK20150172号地块项目1#-5#楼装修工程,中海海通（苏州）房地产有限公司,江苏省苏州市工业园区津梁街东旺墩路北,	320594201808030601,工业项目,3294.03,64495.40,2018-8-3,2018-8-1,2018-10-30,,建峰建设集团股份有限公司,苏州天平建设监理有限公司,深圳时代装饰股份有限公司,{'lng': 120.74716, 'lat': 31.319807}
DK20140103地块（配套综合楼、软件研发楼）装修工程 (装修范围：配套综合楼、软件研发楼地下一层-九层局部室内),中国科学院电子学研究所,苏州工业园区百川街东、独墅湖大道北,	320594201808030501,工业项目,3383.73,33714.94,2018-8-3,2017-11-20,2018-2-27,苏州市建筑勘察院有限责任公司,启迪设计集团股份有限公司,苏州建设监理有限公司,苏州第一建筑集团有限公司,{'lng': 120.729188, 'lat': 31.266647}
望湖角李公堤三期出让地块-望湖角李公堤三期出让地块（14）（苏州工业园区金堤花园酒店饭店内装修工程）1-3层,苏州工业园区金堤花园酒店,苏州工业园区李公堤三期3号楼,	320594201808030401,工业项目,180.00,2000.00,2018-8-3,2018-8-1,2018-9-30,,苏州江南意造建筑设计有限公司,,苏州辉腾建筑装饰工程有限公司,{'lng': 120.702545, 'lat': 31.305938}
二区钟园路东、旺敦路南地块(292#)-二区钟园路东、旺墩路南地块（292#）（1）（苏州圆融优客工场室内装饰工程）33层局部,苏州优客工场企业管理咨询有限公司,苏州工业园区旺墩路269号星座商务广场1 幢圆融中心33 楼 01和02单元,	320594201808030301,工业项目,90.00,1978.00,2018-8-3,2018-7-27,2018-9-23,,杭州华茗设计集团有限公司,,苏州辉腾建筑装饰工程有限公司,{'lng': 120.722217, 'lat': 31.324863}
二区翠园路南、南施街东出让地块（办公）现代传媒广场42楼（中际旭创办公室项目）装修工程（42层办公区（核心筒区域：电梯厅、疏散楼梯、卫生间、茶水间、空调机房除外））,中际旭创股份有限公司,苏州大道东265号现代传媒广场42楼,	320594201808030201,工业项目,188.58,2455.00,2018-8-3,2018-7-5,2018-8-31,,中衡设计集团股份有限公司,,苏州金象香山工匠设计装饰股份有限公司,{'lng': 120.741165, 'lat': 31.329932}
跨塘文体中心拍卖地块（苏州工业园区博智文培训中心有限公司）-跨塘文体中心拍卖地块（天由广场）（苏州工业园区博智文培训中心有限公司装修工程）（三层局部）,蒋华强,苏州工业园区唯亭街道蠡塘路77号,	320594201808030101,工业项目,13.90,520.00,2018-8-3,2018-7-26,2018-8-26,,杭州华茗设计集团有限公司,,苏州海德睿装饰工程有限公司,{'lng': 120.830034, 'lat': 31.321659}
苏州工业园区北部文体中心（DK20170108）（1#楼）桩基及基坑围护工程,苏州工业园区文化事业局,苏州工业园区唯正路南、亭盛街东,	320594201808020301,工业项目,3924.02,48848.25,2018-8-2,2018-5-11,2018-8-26,江苏省纺织工业设计研究院有限公司,启迪设计集团股份有限公司,苏州建设监理有限公司,江苏华磊建筑基础工程有限公司,{'lng': 120.830034, 'lat': 31.321659}
DK20160206地块（24#厂房—27#厂房，29#厂房—32#厂房，垃圾房，28#综合楼）施工总承包工程（不包含幕墙与装修工程）,苏州工业园区生物产业发展有限公司,科教创新区独墅湖大道南、创苑路北,	320594201808020201,工业项目,25100.99,81546.25,2018-8-2,2018-4-25,2019-6-1,江苏省纺织工业设计研究院有限公司,中铁华铁工程设计集团有限公司,江苏盛华工程监理咨询有限公司,苏州第一建筑集团有限公司,{'lng': 120.71743, 'lat': 31.285579}
DK20160001、DK20160142地块项目商业A#及商业B#楼桩基及基坑围护工程,苏州湖天置业有限公司,唯亭亭谊街东、唯观路北,	320594201808020101,工业项目,9548.41,175997.86,2018-8-2,2018-7-25,2018-11-25,江苏省第二地质工程勘察院,中衡设计集团股份有限公司,苏州市恒信建设监理咨询有限公司,杭州山立地基基础工程有限公司,
大金空调（DK20110076地块）-大金空调（苏州）有限公司办公楼2F新增员工活动室改造工程,大金空调（苏州）有限公司,苏州工业园区,	320594201808010401,工业项目,300.00,1326.45,2018-8-1,2018-4-30,2018-8-30,,信息产业电子第十一设计研究院科技工程股份有限公司,,苏州建大建设有限公司,{'lng': 120.830034, 'lat': 31.321659}
娄葑北区创城经济发展公司2#地块（3#厂房）（宾达机柜（苏州）有限公司厂房改建工程）（一层至二层局部及三层）,宾达机柜（苏州）有限公司,苏州工业园区创投工业坊45栋,	320594201808010301,工业项目,222.87,5433.00,2018-8-1,2018-2-25,2018-4-30,,广州博厦建筑设计研究院有限公司,,苏州市海外装饰设计工程公司,{'lng': 120.678091, 'lat': 31.355751}
一区苏华路南、星汉街西出让地块（1）（苏州中南中心苏州办公区室内装修）（地上37层局部）,苏州中南中心投资建设有限公司,苏州兆润财富大厦37层,	320594201808010201,工业项目,90.00,600.00,2018-8-1,2018-7-1,2018-7-30,,启迪设计集团股份有限公司,,上海室内装饰（集团）有限公司,{'lng': 120.960424, 'lat': 31.932468}
唯泰精品购物村（苏州）有限公司建设苏地2011-G-27号地块项目（DK20110117地块）-O，P，R，S，T，U，V，W，X，地库2（桩基及基坑围护）,唯泰精品购物村（苏州）有限公司,苏州工业园区阳澄环路969号,	320594201808010101,工业项目,2672.07,49621.71,2018-8-1,2018-3-3,2018-6-2,江苏苏州地质工程勘察院,同济大学建筑设计研究院（集团）有限公司,中诚工程建设管理（苏州）股份有限公司,长业建设集团有限公司,{'lng': 120.766991, 'lat': 31.383492}
三区强生（苏州）医疗器材有限公司-（B2办公楼）（强生（苏州）医疗器材公司办公室室内装修1-2层局部办公室室内装修及机电安装）,强生（苏州）医疗器材有限公司,苏州工业园区长阳街299号,	320594201807270101,工业项目,482.84,2670.00,2018-7-27,2018-7-25,2018-11-30,,上海海直建设工程有限公司,苏州工业园区智宏工程管理咨询有限公司,上海海直建设工程有限公司,{'lng': 120.7956, 'lat': 31.331947}
明基材料有限公司（原达信科技）（消防泵房、水池）施工总承包,明基材料有限公司,苏州工业园区春辉路13号,	320594201807260401,工业项目,210.00,606.61,2018-7-26,2018-5-20,2018-8-20,江苏省纺织工业设计研究院有限公司,江苏省纺织工业设计研究院有限公司,苏州华达建设监理有限公司,吴江市华厦建筑有限公司,{'lng': 120.830034, 'lat': 31.321659}
DK20120054地块（20#楼）苏州克睿基因生物科技有限公司实验室装修工程生物产业园二期20幢1-2层局部,苏州克睿基因生物科技有限公司,苏州工业园区桑田街218号生物医药产业园二期B20号楼,	320594201807260301,工业项目,610.00,2000.00,2018-7-26,2018-7-10,2018-10-27,,京华建设科技有限公司,,南京融达环境工程有限公司,{'lng': 121.10595, 'lat': 31.597615}
腾飞新苏升级改造项目（DK20130056地块）（原新苏工业坊）（6#研发楼）（拓比电子技术（苏州）有限公司办公楼装饰工程）（6#401，402，404）,拓比电子技术（苏州）有限公司,苏州工业园区星汉街5号6幢401，402，404,	320594201807260201,工业项目,154.30,1154.36,2018-7-26,2018-7-18,2018-9-15,,杭州华茗设计集团有限公司,,苏州永腾建筑装饰有限公司,{'lng': 120.681358, 'lat': 31.310707}
DK20170046地块项目地库桩基工程,苏州颐亭置业有限公司,苏州市工业园区唯澄路北、亭青街西,	320594201807260101,工业项目,228.60,16831.18,2018-7-26,2018-7-10,2018-8-3,江苏苏州地质工程勘察院,南京长江都市建筑设计股份有限公司,江苏建科工程咨询有限公司,振华集团（昆山）建设工程股份有限公司,{'lng': 120.735926, 'lat': 31.378439}
苏州工业园区方洲小学（8，9）土建安装工程,苏州工业园区教育局,苏州工业园区琉璃街东、丰茂巷南,	320594201807240601,工业项目,1568.01,5619.54,2018-7-24,2018-5-14,2019-4-11,悉地（苏州）勘察设计顾问有限公司,悉地（苏州）勘察设计顾问有限公司,苏州市晨阳工程监理咨询有限公司,苏州工业园区永基建筑工程有限公司,{'lng': 120.754613, 'lat': 31.328296}
生物产业发展有限公司信达生物制药定制厂房项目（DK20120031地块）（办公质检楼一）（信达生物制药（苏州）有限公司A1二、三楼新建办公室室内装修）A1：二、三层局部：新建办公室室内区域,信达生物制药（苏州）有限公司,苏州工业园区,	320594201807240501,工业项目,547.78,2490.00,2018-7-24,2018-7-26,2018-8-16,,苏州合展设计营造股份有限公司,,苏州合展设计营造股份有限公司,{'lng': 120.830034, 'lat': 31.321659}
苏州纳米科技发展公司建设DK20110033地块项目(A6-1)(超高亮度节能照明及蓝绿光激光器用衬底材料（氮化镓晶片）技术改造项目),苏州纳维科技有限公司,苏州工业园区纳米城19幢1层,	320594201807240401,工业项目,182.00,1856.00,2018-7-24,2018-7-1,2018-8-30,,信息产业电子第十一设计研究院科技工程股份有限公司,,苏州金巴斯建筑装饰工程有限公司,{'lng': 120.780028, 'lat': 31.29042}
科技公寓（研发办公楼）（苏州知合飞鸟村信息科技有限公司办公室内装修工程）第19层,苏州知合飞鸟村信息科技有限公司,苏州国际科技园4期第19层,	320594201807240301,工业项目,60.00,1500.00,2018-7-24,2017-7-23,2017-8-31,,弘宇建筑设计有限公司,,苏州浩云工业设备安装工程有限公司,{'lng': 120.735775, 'lat': 31.268999}
湖东中学-西安交通大学苏州附属中学三期工程食堂改造工程,苏州工业园区教育局,苏州工业园区方洲路598号,	320594201807240201,工业项目,725.12,3612.00,2018-7-24,2018-5-15,2018-7-23,,中衡设计集团股份有限公司,江苏国信工程咨询监理有限公司,江苏坤达建设工程有限公司,{'lng': 120.744238, 'lat': 31.319894}
国际财富广场(万润投资)（1）(海银财富管理有限公司室内装饰工程)( 2801-2806、2808单元),海银财富管理有限公司,苏州工业园区苏州大道西9号苏州国际财富广场,	320594201807240101,工业项目,50.00,1625.24,2018-7-24,2018-7-1,2018-9-1,,杭州华茗设计集团有限公司,,上海羽涵建筑工程有限公司,{'lng': 120.679808, 'lat': 31.321065}
DK20110019地块（1）苏州嘉润广场商业裙房、公寓楼、会所精装修工程（商业部分地下2层至4层局部，地上1层至4层公共区域局部，公寓部分1，2，3，5层，4层会所）,江苏嘉润置业有限公司,苏州工业园区现代大道南，思安街西,	320594201807230301,工业项目,1682.80,10685.00,2018-7-23,2018-7-1,2018-11-30,苏州华邦岩土工程有限公司,中衡设计集团股份有限公司,浙江中润工程管理有限公司,中建东方装饰有限公司,{'lng': 120.830034, 'lat': 31.321659}
二区津梁街东、方洲路北出让地块（1）（苏州绿地优鲜超市有限公司方洲路分公司超市内装修）（一层局部）,苏州绿地优鲜超市有限公司方洲路分公司,苏州工业园区方洲路528号1幢110室A110,	320594201807230201,工业项目,48.50,1342.23,2018-7-23,2018-7-23,2018-8-25,,苏州江南意造建筑设计有限公司,,江苏云牛装饰工程有限公司,{'lng': 120.748226, 'lat': 31.320666}
和舰科技（苏州）有限公司新建丙类仓库设备间土建安装工程,和舰科技（苏州）有限公司,三区苏春路,	320594201807230101,工业项目,834.00,1357.38,2018-7-23,2018-7-25,2018-12-14,苏州中岩勘察有限公司,信息产业电子第十一设计研究院科技工程股份有限公司,苏州联信工程管理咨询有限公司,上海建工七建集团有限公司,{'lng': 120.424989, 'lat': 33.510775}
出口加工区二期-建屋发展标准厂房1#厂房装修工程（7-16轴区域）,泰博威廉航空材料（苏州）有限公司,苏虹中路200号综合保税区A区内的1B厂房,	320594201807201101,工业项目,120.00,3951.60,2018-7-20,2018-6-30,2018-8-30,,苏州立诚建筑设计院有限公司,,昆山星宝建筑装潢工程有限公司,{'lng': 120.830383, 'lat': 31.34471}
DK20100261地块（B）（苏州迪凯尔医疗室内装修工程）（2层局部：201-203室）,苏州迪凯尔医疗科技有限公司,苏州工业园区纳米技术国家大学科技园B幢201-203号,	320594201807200901,工业项目,80.00,2331.00,2018-7-20,2018-7-20,2018-9-17,,江苏鲁班建设集团有限公司,,江苏鲁班建设集团有限公司,{'lng': 120.744226, 'lat': 31.263654}
DK20120042地块-DK20120042地块柏悦酒店及公寓项目A，B，C，D楼幕墙工程,苏州金湖地产发展有限公司,江苏省苏州工业园区,	320594201807200801,工业项目,10000.00,44248.00,2018-7-20,2018-7-15,2019-4-30,苏州市城市建筑设计院有限责任公司,苏州金螳螂幕墙有限公司,苏州中润建设管理咨询有限公司,苏州金螳螂幕墙有限公司,{'lng': 120.830034, 'lat': 31.321659}
二区星湖街西、西洲路北挂牌出让地块（5）（苏州体格体育发展有限公司室内装修工程）四层局部,苏州体格体育发展有限公司,苏州工业园区融安街18号晋合360生活广场5幢,	320594201807200701,工业项目,50.00,1999.94,2018-7-20,2018-1-28,2018-3-28,,广州博厦建筑设计研究院有限公司,,苏州广安建设工程有限公司,{'lng': 120.727371, 'lat': 31.320502}
DK20150026地块-DK20150026地块（10#~13#住宅，75#~77#、79#~85#、87#~91#别墅）幕墙外装饰工程（二期）,苏州旭悦置业有限公司,苏州市工业园区独墅湖科教创新区万寿街与若水路交汇处,	320594201807200601,工业项目,1611.46,14798.00,2018-7-20,2018-4-30,2018-12-30,,苏州市华丽美登装饰装璜有限公司,苏州工业园区智宏工程管理咨询有限公司,中星联丰建设集团有限公司,{'lng': 120.736298, 'lat': 31.277837}
DK20110157地块-DK20110157地块（D）(苏州汉悦永教育科技有限公司内装修工程）二层局部,苏州汉悦永教育科技有限公司,苏州工业园区唯正路16号联合生活广场A栋02196,	320594201807200201,工业项目,35.00,503.00,2018-7-20,2018-7-15,2018-8-14,,苏州江南意造建筑设计有限公司,,江苏云牛装饰工程有限公司,{'lng': 119.971925, 'lat': 31.689769}
星湖街东，沈浒路南拍卖地块-星湖街东，沈浒路南拍卖地块（B1）(苏州书味苑文化发展有限公司内装修工程）一层局部,苏州书味苑文化发展有限公司,苏州工业园区九华路88号中央景城12幢109-1的商业用房,	320594201807200101,工业项目,40.00,592.90,2018-7-20,2018-7-17,2018-8-20,,苏州江南意造建筑设计有限公司,,苏州苏鼎建筑装饰有限公司,{'lng': 120.730066, 'lat': 31.334858}
百得（苏州）科技有限公司项目（原出口加工区-建屋发展标准厂房五期）-生产车间施工总承包工程,百得（苏州）科技有限公司,苏州工业园苏虹中路200号出口加工区,	320594201807201001,工业项目,980.00,6807.51,2018-7-20,2018-7-1,2019-2-28,上海光华岩土工程勘测设计有限公司,上海徐汇规划建筑设计有限公司,苏州建设监理有限公司,苏州第一建筑集团有限公司,{'lng': 120.728678, 'lat': 31.345009}
新苏工业坊四期（巴可伟视（北京）电子有限公司液晶显示器组装调试包装建设装饰工程）-新苏工业坊四期（定制厂房）巴可伟视（北京）电子有限公司液晶显示器组装调试包装建设装饰工程（四层部分区域）,巴可伟视（北京）电子有限公司,苏州工业园区苏虹西路179号四楼,	320594201807200501,工业项目,200.00,2183.00,2018-7-20,2018-6-15,2018-7-31,,苏州三英装饰工程有限公司,,苏州金鼎建筑装饰工程有限公司,{'lng': 120.673265, 'lat': 31.332211}
DK20110159地块（1）（苏州金仕教育办公场所（苏悦广场6F）二次装修局部）,苏州金仕教育信息咨询有限公司,苏州金仕教育培训苏悦广场南楼,	320594201807200401,工业项目,88.00,1585.00,2018-7-20,2018-6-23,2018-9-13,,苏州城发建筑设计院有限公司,,苏州佳饰美建筑装饰有限公司,{'lng': 120.675849, 'lat': 31.320819}
苏州2.5产业园（DK20100023地块）-泰科电子苏州财务中心苏州2.5产业园A1栋4层装修,泰科电子（上海）有限公司苏州分公司,苏州工业园区2.5产业园,	320594201807200301,工业项目,276.25,1345.59,2018-7-20,2018-7-20,2018-9-17,,苏州一科科建建筑设计研究院有限公司,,江苏宏马建设有限公司,{'lng': 120.830034, 'lat': 31.321659}
DK20160186地块（变电所，地库，教学综合楼1，教学综合楼2，门卫1，门卫2，门卫3，宿舍1，宿舍2，艺术综合楼）土建、安装工程,苏州工业园区教育局,苏州工业园区星湖街东侧、运澄路南侧、亭谊街西侧、唯康路北侧,	320594201807190301,工业项目,21882.00,90384.49,2018-7-19,2018-6-7,2019-4-6,苏州市建筑勘察院有限责任公司,启迪设计集团股份有限公司,苏州卓越建设项目管理有限公司,苏州中正建设工程有限公司,{'lng': 120.723967, 'lat': 31.386089}
跨塘镇信美科技-跨塘镇信美科技（1#厂房）（乌斯特技术（苏州）有限公司车间装修工程）（建筑一层局部）,乌斯特技术（苏州）有限公司,苏州工业园区,	320594201807190101,工业项目,101.46,2000.00,2018-7-19,2018-7-8,2018-8-31,,杭州华茗设计集团有限公司,,苏州海德睿装饰工程有限公司,{'lng': 120.830034, 'lat': 31.321659}
群谊新村（安泰置业）（群谊二期商住楼 商业）（苏州银行股份有限公司娄葑支行室内装修工程）（一至三层）,苏州银行股份有限公司,江苏省苏州市工业园区南摆宴街69号2幢,	320594201807180201,工业项目,159.18,1270.00,2018-7-18,2018-3-15,2018-4-25,,深圳市中装建设集团股份有限公司,,苏州苏鼎建筑装饰有限公司,{'lng': 120.668799, 'lat': 31.292203}
苏州工业园区体育中心服务配套项目-苏州工业园区体育中心服务配套项目（服务楼）（苏州瑞语堂教育科技有限公司内装修工程）（2层局部）,苏州瑞语堂教育科技有限公司,苏州工业园区现代大道999号2层38号,	320594201807180101,工业项目,36.00,673.00,2018-7-18,2018-5-15,2018-6-25,,苏州江南意造建筑设计有限公司,,苏州苏鼎建筑装饰有限公司,{'lng': 120.729886, 'lat': 31.330485}
DK20100288地块（1）（中新大厦办公区室内设计（401室-411室）四层平面（401-411））装修工程,苏州策动文化传播有限公司,苏州工业园区月亮湾艺苑路南、星湖街西,	320594201807170601,工业项目,101.43,1510.00,2018-7-17,2018-4-18,2018-6-30,,苏州金螳螂建筑装饰股份有限公司,,苏州鸣仁建筑装饰有限公司,{'lng': 120.729188, 'lat': 31.266647}
桑田岛生物产业园一期（DK20110162地块)(1#)(苏州奥美泰克生物技术有限公司办公室及车间装修工程）-生物产业园一期1幢1层,苏州奥美泰克生物技术有限公司,苏州工业园区桑田街218号生物产业园1栋102单元,	320594201807170501,工业项目,207.00,2355.00,2018-7-17,2018-7-15,2018-10-15,,京华建设科技有限公司,,京华建设科技有限公司,{'lng': 120.791611, 'lat': 31.283795}
DK20170047地块A研发办公、B汽车零部件检测车间桩基工程,耐世特汽车系统（苏州）有限公司,三区凤里街西、东长路南,	320594201807170401,工业项目,538.78,31957.24,2018-7-17,2018-7-16,2018-8-14,苏州中岩勘察有限公司,中衡设计集团股份有限公司,苏州天狮建设监理有限公司,江苏建院营造股份有限公司,{'lng': 120.784283, 'lat': 31.335323}
DK20150038地块-日东电工（苏州）有限公司（二期厂房、二期厂房扩建、NOS二期厂房）---苏州紫虹电子科技有限公司工厂栋改造工程,苏州紫虹电子科技有限公司,苏州工业园区苏虹中路468号,	320594201807170301,工业项目,2799.50,31930.00,2018-7-17,2018-7-15,2018-10-15,,苏州越城建筑设计有限公司,苏州富莱工程项目管理咨询有限公司,龙海建设集团有限公司,{'lng': 120.70099, 'lat': 31.338117}
DK20160093地块-焚烧线、污水处理&脱盐水附属设备、综合水泵房附属设备、循环水站、地中衡、事故水池 、公用工程楼、灰渣暂存库、技术楼、门卫等土建安装工程,中新苏伊士环保技术（苏州）有限公司,中新苏伊士环保技术(苏州)有限公司,	320594201807170201,工业项目,14428.72,11062.81,2018-7-17,2018-5-8,2019-5-7,冶金工业部华东勘察基础工程总公司,天津辰创环境工程科技有限责任公司,苏州工业园区智宏工程管理咨询有限公司,通州建总集团有限公司,{'lng': 120.619907, 'lat': 31.317987}
DK20170006地块-DK20170006地块西斯特姆（中国）科技有限公司新建1#厂房、2#辅助用房、门卫施工总承包,西斯特姆(中国)科技有限公司,星龙街以东，方洲路南,	320594201807170101,工业项目,4750.00,15562.51,2018-7-17,2018-4-29,2019-5-31,河北中核岩土工程有限责任公司,苏州一科科建建筑设计研究院有限公司,苏州市新林工程监理有限公司,中亿丰建设集团股份有限公司,{'lng': 120.807053, 'lat': 31.324397}
娄葑东区生物纳米科技园（A-4#一层）（锐讯生物科技装修工程）,苏州锐讯生物科技有限公司,苏州工业园区星湖街218号生物医药科技园A4-101室,	320594201807160401,工业项目,30.00,870.00,2018-7-16,2018-7-1,2018-8-15,,苏州金巴斯建筑工程装饰有限公司,,苏州金巴斯建筑装饰工程有限公司,{'lng': 120.73689, 'lat': 31.266119}
DK20100261地块（A）(牛津大学高等研究院（苏州）项目内装饰工程）1-9F局部，除图纸阴影外部分,牛津大学（苏州）科技有限公司,苏州工业园区若水路388号A栋,	320594201807160301,工业项目,3131.25,19055.00,2018-7-16,2018-5-21,2018-12-10,,苏州市华丽美登装饰装璜有限公司,中衡设计集团工程咨询有限公司,昆山市华鼎装饰有限公司,{'lng': 120.745032, 'lat': 31.26432}
